video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P04_Med_Front_2,13,0,0.0,0.0,0.0,1443.24,672.082,0.920253,1459.75,672.151,0.802014,1468.02,701.056,0.695008,1459.73,713.654,0.557335,1434.91,672.076,0.852922,1414.33,692.878,0.688044,1422.48,713.585,0.620037,1443.17,717.795,0.94233,1447.5,721.805,0.872357,1447.4,763.273,0.84845,1443.25,800.572,0.857716,1438.94,717.694,0.910567,1438.96,759.164,0.819147,1435.0,788.258,0.792549,0.0,0.0,0.0,0.0,0.0,0.0,1451.54,647.253,0.440724,1439.1,647.252,0.339785,1439.13,804.687,0.517778,1438.99,800.635,0.528026,1434.95,800.672,0.694606,1447.42,808.821,0.702379,1447.39,808.842,0.705086,1443.15,808.754,0.818455,129.47665133528906
P04_Med_Front_2,14,0,0.0,0.0,0.0,1443.24,672.045,0.945077,1463.97,672.066,0.838642,1472.17,697.016,0.804268,1472.09,713.662,0.671179,1430.8,672.044,0.878051,1414.16,692.897,0.812037,1414.26,713.706,0.790561,1443.18,717.787,0.950281,1451.56,721.788,0.867298,1451.53,763.271,0.832636,1443.37,800.654,0.86786,1438.86,717.678,0.930516,1438.95,763.229,0.834866,1438.82,792.328,0.808556,0.0,0.0,0.0,0.0,0.0,0.0,1455.62,647.173,0.475909,1438.98,647.145,0.485651,1439.16,804.735,0.525302,1438.95,800.673,0.533423,1438.84,804.694,0.726214,1447.48,808.873,0.72193,1451.44,808.895,0.712762,1443.25,808.788,0.8367,130.22762281482372
P04_Med_Front_2,15,0,1447.28,651.42,0.170406,1443.25,672.006,0.942008,1443.31,672.0,0.858026,1434.9,692.855,0.657404,1418.44,717.675,0.668964,1443.1,672.072,0.814302,1439.03,696.941,0.505113,1439.1,713.524,0.460846,1443.27,717.887,0.90479,1443.3,721.835,0.907067,1443.42,767.42,0.866787,1439.23,800.532,0.861168,1443.24,717.838,0.860026,1443.29,763.37,0.857558,1439.17,796.394,0.829118,1447.36,647.309,0.16249,1443.42,647.351,0.10738,1447.31,647.2,0.520428,1443.13,647.198,0.32962,1447.31,808.69,0.598533,1447.28,804.731,0.593298,1439.1,800.642,0.716343,1447.35,808.86,0.744974,1443.25,808.888,0.758436,1439.11,804.794,0.800116,128.59673955431379
P04_Med_Front_2,16,0,0.0,0.0,0.0,1443.26,672.018,0.948008,1467.93,671.979,0.843463,1472.22,697.031,0.82341,1472.01,717.723,0.656499,1430.77,672.0,0.882993,1414.23,697.0,0.816002,1418.3,721.799,0.773687,1443.17,721.83,0.92868,1451.56,721.946,0.853621,1451.56,767.372,0.824842,1443.36,804.595,0.851326,1438.83,717.858,0.907331,1438.97,767.389,0.834353,1438.91,796.439,0.827517,0.0,0.0,0.0,0.0,0.0,0.0,1455.71,647.122,0.472382,1438.98,647.052,0.53093,1439.04,804.842,0.592217,1438.86,804.661,0.608547,1438.98,804.79,0.76169,1443.38,808.838,0.650483,1447.37,808.84,0.637943,1443.29,808.813,0.791362,134.87285996819375
P04_Med_Front_2,17,0,0.0,0.0,0.0,1443.28,671.954,0.93154,1463.98,668.031,0.827056,1472.27,692.847,0.843039,1472.05,713.789,0.768068,1430.84,671.97,0.869218,1414.31,692.905,0.7893,1414.33,717.807,0.795847,1443.28,717.768,0.926442,1451.57,717.838,0.866365,1447.49,763.376,0.847775,1443.24,804.598,0.879318,1439.03,717.681,0.931827,1439.12,767.339,0.850101,1439.02,796.474,0.839442,0.0,0.0,0.0,0.0,0.0,0.0,1451.58,647.079,0.382305,1438.95,643.238,0.489597,1439.11,808.682,0.605811,1438.96,804.702,0.615628,1439.06,804.792,0.766571,1443.23,808.78,0.666974,1443.35,808.806,0.662005,1443.18,808.789,0.816333,138.13288199773436
P04_Med_Front_2,18,0,0.0,0.0,0.0,1443.28,668.004,0.930765,1463.87,667.958,0.821201,1472.31,688.755,0.859921,1468.16,713.773,0.799126,1434.86,667.995,0.851927,1418.27,692.826,0.750409,1418.28,717.849,0.770385,1443.29,717.755,0.925233,1451.44,717.789,0.888051,1447.43,767.414,0.856792,1443.24,804.822,0.896502,1439.13,717.686,0.917668,1439.22,767.385,0.858537,1439.12,804.593,0.840348,0.0,0.0,0.0,0.0,0.0,0.0,1451.51,643.22,0.446407,1439.02,643.198,0.550375,1439.17,808.835,0.584212,1439.03,808.695,0.60457,1439.14,808.775,0.765886,1443.31,808.994,0.642296,1443.37,809.011,0.635533,1443.19,808.979,0.823239,138.41008415574353
P04_Med_Front_2,19,0,0.0,0.0,0.0,1443.27,671.96,0.932996,1467.92,668.028,0.838327,1472.31,692.821,0.859339,1472.07,713.785,0.788256,1430.79,671.976,0.866068,1414.27,696.958,0.79086,1414.31,717.833,0.791801,1443.23,717.807,0.925108,1451.54,717.861,0.862686,1447.5,767.489,0.854341,1443.2,808.784,0.924925,1438.96,717.738,0.905798,1439.04,767.354,0.8464,1439.0,804.674,0.837488,0.0,0.0,0.0,0.0,0.0,0.0,1455.62,647.064,0.495043,1438.94,643.26,0.590458,1439.13,808.891,0.549218,1438.92,808.725,0.569635,1439.02,808.853,0.756479,1443.37,812.978,0.677731,1447.33,813.01,0.670132,1443.14,812.967,0.844595,142.91021634578823
P04_Med_Front_2,20,0,1443.26,651.388,0.118899,1443.42,672.18,0.931412,1459.76,676.019,0.807607,1472.08,697.049,0.712186,1463.88,713.761,0.621428,1439.05,676.017,0.861178,1422.46,696.997,0.62251,1422.45,717.712,0.599557,1443.32,725.939,0.880117,1447.44,725.955,0.855615,1447.34,775.511,0.882481,1443.06,808.949,0.917613,1443.02,721.944,0.841087,1443.07,771.526,0.874558,1439.11,808.853,0.849806,1447.46,647.178,0.0961409,1443.09,647.389,0.0921446,1451.6,647.222,0.491697,1443.08,647.128,0.476645,1443.26,812.983,0.520279,1443.13,809.023,0.53353,1439.04,812.913,0.711016,1447.41,813.229,0.678986,1443.4,817.17,0.674936,1439.17,813.114,0.822867,133.9749039932479
P04_Med_Front_2,21,0,1443.27,647.343,0.508233,1443.4,672.118,0.937145,1434.86,672.103,0.860825,1414.25,692.923,0.863405,1410.25,717.847,0.913236,1472.03,672.061,0.879895,1476.24,692.849,0.854164,1476.22,713.694,0.876272,1443.36,726.064,0.882289,1438.99,726.07,0.907988,1439.06,775.612,0.917506,1439.02,808.933,0.908477,1459.85,726.051,0.83205,1451.6,775.554,0.885,1443.29,808.955,0.924657,1443.17,647.172,0.470258,1443.38,647.151,0.458879,1443.06,647.252,0.466955,1447.48,647.169,0.473653,1451.5,817.235,0.646092,1455.72,813.127,0.675319,1443.11,809.066,0.729407,1443.19,817.261,0.73991,1439.02,817.24,0.730991,1438.93,813.01,0.778628,136.89322298784558
P04_Med_Front_2,22,0,1443.14,647.292,0.570413,1443.36,676.001,0.949953,1434.79,676.016,0.872005,1414.27,701.038,0.86201,1410.26,721.81,0.911567,1472.01,672.09,0.882044,1476.24,696.936,0.868671,1472.42,713.755,0.892863,1443.44,734.178,0.878384,1439.06,734.195,0.91542,1439.09,775.769,0.938042,1439.09,809.016,0.924717,1463.93,730.217,0.844697,1459.78,775.67,0.877094,1447.36,809.034,0.871221,1443.05,647.113,0.500585,1443.29,647.086,0.52329,1439.2,647.261,0.44521,1447.42,647.144,0.552299,1451.45,821.339,0.625169,1459.77,817.128,0.650341,1443.36,812.924,0.689111,1443.06,821.291,0.750059,1438.92,817.284,0.751287,1439.03,813.085,0.797475,133.06949312295436
