video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P02_Med_Side_1,98,0,415.243,638.869,0.886984,377.803,680.529,0.982569,344.567,684.518,0.931351,323.791,755.117,0.840443,315.74,825.492,0.9192,410.929,680.432,0.929486,419.175,746.899,0.908128,464.816,800.587,0.843092,381.891,817.237,0.881412,365.358,817.286,0.807993,411.028,908.514,0.890058,373.574,1012.24,0.844759,406.641,817.136,0.835906,382.081,912.733,0.848223,365.302,1012.18,0.78052,411.043,626.453,0.861531,415.127,626.465,0.132988,381.813,638.837,0.870757,887.644,647.154,0.0,415.009,1036.9,0.371239,410.832,1028.57,0.336928,344.658,1032.72,0.450298,415.019,1040.87,0.847769,398.53,1041.1,0.834793,352.879,1032.77,0.749479,329.0032147760869
P02_Med_Side_1,99,0,419.383,630.697,0.829198,382.025,680.628,0.960077,348.801,684.658,0.908198,328.07,759.247,0.832792,315.725,833.841,0.924863,415.276,680.504,0.942296,435.736,746.898,0.89961,477.139,796.51,0.866252,386.007,817.242,0.856733,369.495,817.332,0.817652,415.017,904.3,0.828836,377.897,1012.27,0.876152,410.918,813.282,0.889473,390.278,916.693,0.761363,377.611,1012.23,0.770045,415.047,618.358,0.871096,419.193,618.277,0.152148,386.092,638.798,0.823427,887.644,647.154,0.0,424.36125,1037.915,0.36264,417.58825,1029.1087499999999,0.325372,346.685625,1033.745,0.428488,436.28587500000003,1039.35625,0.819854,417.69325,1041.60375,0.83366,366.878125,1034.855,0.740712,328.9015046484281
P02_Med_Side_1,100,0,427.532,638.874,0.844737,390.153,684.589,0.907434,353.028,684.717,0.869734,340.424,763.328,0.863604,319.795,833.674,0.879289,423.378,684.461,0.896299,443.955,750.864,0.923844,481.289,788.19,0.877188,406.699,817.194,0.854151,381.898,817.325,0.856067,414.936,912.506,0.755893,406.649,1016.21,0.67228,415.3,813.262,0.862293,410.975,916.637,0.738847,386.0,1016.31,0.684262,415.26,626.502,0.860338,423.446,622.43,0.185733,390.171,638.909,0.855276,887.644,647.154,0.0,433.71349999999995,1038.93,0.494289,424.34450000000004,1029.6475,0.44885,348.71325,1034.77,0.328925,457.55275000000006,1037.8425000000002,0.613899,436.8565,1042.1075,0.591984,380.87725,1036.94,0.609265,333.2282557542202
P02_Med_Side_1,101,0,435.7095,641.0195,0.749678,400.48350000000005,686.6655000000001,0.881964,365.34950000000003,688.7874999999999,0.856624,342.59749999999997,761.2705,0.886472,330.0595,827.5485,0.837789,433.652,686.5609999999999,0.87854,446.125,752.9195,0.941143,491.738,788.1525,0.836066,408.843,815.2139999999999,0.898326,386.077,817.2365,0.84836,431.513,910.4335,0.749359,421.265,1020.405,0.63057,419.3665,813.207,0.859476,408.8085,914.6659999999999,0.730681,381.8915,1018.24,0.727841,421.381,632.6869999999999,0.723694,433.6865,628.65,0.179082,398.462,640.9490000000001,0.807007,887.644,647.154,0.0,431.616,1040.96,0.703869,425.35900000000004,1030.685,0.598852,348.8675,1036.8400000000001,0.468666,479.24850000000004,1034.795,0.369563,458.61699999999996,1043.005,0.429494,400.5935,1041.0500000000002,0.641472,327.7896059425924
P02_Med_Side_1,102,0,443.887,643.165,0.920742,410.814,688.742,0.916101,377.671,692.858,0.885109,344.771,759.213,0.893019,340.324,821.423,0.876254,443.926,688.661,0.907342,448.295,754.975,0.924559,502.187,788.115,0.847468,410.987,813.234,0.919521,390.256,817.148,0.831216,448.09,908.361,0.900666,456.53,1024.5,0.828627,423.433,813.152,0.855373,406.642,912.695,0.862062,357.134,1020.27,0.845193,427.502,638.872,0.827015,443.927,634.87,0.481194,406.753,642.989,0.899291,887.644,647.154,0.0,410.803,1041.0,0.755886,402.547,1028.61,0.612543,344.714,1036.77,0.778204,510.289,1028.64,0.77912,493.841,1040.94,0.822489,448.272,1041.17,0.880886,340.8887766486307
P02_Med_Side_1,103,0,448.17,643.125,0.962705,414.911,692.776,0.930057,381.821,696.951,0.898268,348.863,763.239,0.89939,340.511,825.43,0.904323,444.269,688.719,0.9232,452.526,750.859,0.880759,510.319,783.983,0.903364,415.087,825.459,0.867081,406.754,829.617,0.814901,448.383,908.52,0.893827,477.341,1024.44,0.885519,435.693,821.327,0.803112,406.69,916.637,0.854335,361.22,1016.29,0.854541,443.885,638.833,0.883886,448.151,634.825,0.345468,411.031,643.002,0.940296,887.644,647.154,0.0,410.943,1041.18,0.857733,406.676,1036.77,0.689495,344.751,1032.76,0.796166,518.757,1016.33,0.791219,510.511,1036.8,0.867227,473.162,1041.11,0.864464,341.1350400076193
P02_Med_Side_1,104,0,452.315,643.227,0.897155,415.249,692.9,0.90637,386.079,701.034,0.865003,356.999,763.374,0.850674,344.578,833.677,0.919435,448.278,688.794,0.914658,468.997,750.951,0.878109,518.655,784.129,0.875811,419.154,833.732,0.859984,410.854,833.85,0.859858,452.499,916.686,0.84707,493.839,1024.47,0.830291,439.866,829.649,0.817413,406.739,920.827,0.849463,361.209,1016.23,0.86166,444.286,638.948,0.876711,452.381,638.8,0.248683,419.207,643.007,0.899855,887.644,647.154,0.0,414.944,1041.1,0.796922,406.79,1032.7,0.678457,344.696,1028.66,0.814049,543.534,1016.24,0.805758,535.202,1032.83,0.808747,485.634,1041.13,0.834633,340.91503882345825
P02_Med_Side_1,105,0,460.709,643.142,0.866758,423.466,697.047,0.867016,394.352,701.139,0.846763,369.426,763.279,0.853635,348.826,829.704,0.927454,456.598,696.916,0.848286,477.202,755.103,0.904959,535.286,788.278,0.830045,431.571,833.801,0.827065,415.039,837.808,0.885558,464.802,929.137,0.811869,510.597,1024.53,0.875984,444.194,829.687,0.848775,406.775,920.786,0.854724,361.095,1016.21,0.853226,448.414,638.835,0.855106,460.725,634.729,0.297049,427.497,642.989,0.86625,887.644,647.154,0.0,410.991,1041.13,0.791571,406.694,1032.77,0.668725,344.599,1028.7,0.815791,551.963,1012.22,0.764945,547.618,1028.7,0.816024,510.427,1041.14,0.83764,343.6490053906747
P02_Med_Side_1,106,0,472.998,647.043,0.846453,439.991,705.162,0.907604,406.826,705.188,0.889828,377.552,763.343,0.880546,352.989,833.77,0.898806,473.138,705.127,0.868555,481.628,763.301,0.887185,543.475,788.293,0.878209,443.937,833.811,0.896192,419.182,833.856,0.85825,473.028,920.922,0.829141,522.916,1020.43,0.85257,452.45,833.796,0.849297,410.841,916.866,0.879896,365.269,1016.21,0.847144,452.52,638.924,0.789718,473.059,638.798,0.345045,435.844,643.06,0.83716,887.644,647.154,0.0,410.824,1041.06,0.770984,402.659,1032.75,0.658714,344.723,1028.61,0.804241,572.461,1011.9,0.781245,564.285,1020.32,0.801791,522.813,1041.09,0.861416,335.93809945286046
P02_Med_Side_1,107,0,477.306,647.323,0.924962,444.148,705.206,0.94865,410.979,705.188,0.919478,381.744,767.398,0.907331,365.264,833.799,0.868745,477.273,705.243,0.913931,498.005,763.243,0.833409,547.895,800.535,0.882146,444.145,833.787,0.911371,423.441,837.786,0.845353,477.368,924.96,0.860535,539.518,1020.28,0.88777,456.513,833.719,0.829593,415.028,912.728,0.914412,369.403,1012.22,0.87476,468.982,643.029,0.860994,477.321,642.981,0.446618,443.926,643.257,0.899097,887.644,647.154,0.0,410.797,1041.06,0.790607,406.654,1032.78,0.689441,348.582,1024.45,0.808104,576.913,1008.05,0.824027,576.602,1020.34,0.86558,539.428,1041.02,0.889292,340.3016940671909
