video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P10_Med_Side_1,68,0,390.128,643.271,0.893707,352.847,701.136,0.888361,319.805,705.257,0.875333,311.349,775.554,0.94872,328.007,841.887,0.929871,382.037,692.927,0.89196,406.658,763.292,0.839401,439.941,812.969,0.925844,377.674,837.833,0.893781,353.036,837.958,0.852434,381.93,920.917,0.840254,352.936,1028.69,0.816689,386.103,833.798,0.840211,381.816,925.072,0.81429,361.156,1020.41,0.759969,381.922,642.84,0.891549,386.218,638.929,0.162879,357.007,643.183,0.885194,0.0,0.0,0.0,410.766,1041.06,0.540071,406.664,1036.9,0.492181,344.714,1040.87,0.383628,402.623,1045.2,0.836834,381.945,1045.43,0.847824,344.61,1041.16,0.830881,325.12546601273806
P10_Med_Side_1,69,0,398.529,643.251,0.871494,361.247,705.143,0.876922,336.376,709.224,0.885678,311.52,775.63,0.964116,332.173,841.934,0.920309,390.148,696.9,0.855502,406.856,759.232,0.848072,444.242,808.979,0.938444,381.839,837.85,0.895951,369.423,841.849,0.859153,382.032,929.078,0.840717,357.063,1024.57,0.799153,402.531,833.756,0.792863,398.44,929.103,0.769543,381.801,1020.29,0.818439,386.075,638.982,0.838798,398.471,638.836,0.148809,369.375,643.193,0.859991,0.0,0.0,0.0,423.343,1041.24,0.668678,419.264,1040.84,0.65957,369.419,1036.93,0.405148,411.026,1045.29,0.744438,386.098,1049.39,0.724893,348.641,1041.03,0.824258,316.0238150598779
P10_Med_Side_1,70,0,406.635,643.245,0.841861,373.694,705.221,0.921834,344.559,709.215,0.937484,315.53,771.679,0.939624,327.99,841.965,0.918236,402.661,701.083,0.856271,414.895,754.966,0.906808,448.416,800.667,0.907613,381.997,837.775,0.873679,373.632,837.949,0.866647,410.698,916.721,0.872086,406.793,1028.65,0.830355,402.625,829.714,0.793314,377.78,924.958,0.866628,348.956,1032.68,0.826802,386.204,639.02,0.794599,402.661,638.843,0.255464,373.499,643.271,0.848933,0.0,0.0,0.0,394.303,1041.11,0.232532,394.333,1041.0,0.171901,344.537,1041.14,0.81545,448.146,1041.12,0.943269,427.573,1045.3,0.887586,394.337,1041.09,0.757708,325.44091626745404
P10_Med_Side_1,71,0,411.065,647.356,0.897666,377.918,705.274,0.945228,348.616,709.291,0.945119,315.743,775.628,0.948923,336.21,841.968,0.92749,410.896,705.1,0.906218,423.374,755.066,0.844381,473.109,800.641,0.879747,390.208,837.847,0.846293,377.797,838.006,0.901449,410.919,920.881,0.833038,410.992,1032.79,0.505523,410.967,833.749,0.861945,406.709,937.283,0.786537,410.963,1032.78,0.550327,406.729,643.182,0.869961,410.995,643.028,0.27506,377.741,647.273,0.915531,0.0,0.0,0.0,477.12,1041.08,0.497005,473.008,1037.0,0.434199,0.0,0.0,0.0,469.017,1041.14,0.626638,444.147,1049.3,0.580932,411.026,1045.11,0.473966,329.4576882954774
P10_Med_Side_1,72,0,415.165,647.301,0.895365,382.048,705.256,0.929417,352.935,709.247,0.897196,319.893,771.46,0.862049,336.355,841.886,0.926132,415.024,705.113,0.91068,439.911,754.956,0.866312,477.423,796.506,0.899903,402.684,841.988,0.899686,381.989,842.078,0.928927,419.197,933.265,0.847353,448.482,1032.85,0.869715,415.07,841.863,0.89995,382.13,937.476,0.870458,348.763,1032.68,0.913158,410.968,643.142,0.892976,415.156,643.039,0.30171,382.121,647.219,0.88851,0.0,0.0,0.0,402.551,1045.36,0.7156,386.196,1041.05,0.63984,340.44,1040.9,0.825497,497.989,1028.6,0.728874,481.57,1040.96,0.842845,448.143,1045.24,0.900517,337.41388652217614
P10_Med_Side_1,73,0,423.378,647.275,0.882612,390.198,709.206,0.902676,361.193,709.406,0.890829,336.308,775.57,0.875094,344.372,841.956,0.941187,419.286,705.291,0.899827,444.198,767.356,0.934671,485.637,792.298,0.86324,410.799,841.945,0.936445,386.097,842.042,0.897132,435.787,937.33,0.844934,477.096,1036.86,0.880842,419.335,841.854,0.8525,390.17,937.429,0.853309,348.723,1028.55,0.920808,415.066,643.183,0.929069,419.293,642.995,0.275994,390.152,647.397,0.887748,0.0,0.0,0.0,402.683,1045.35,0.802063,390.241,1041.01,0.710615,336.371,1036.91,0.805804,510.535,1028.65,0.754944,506.143,1040.97,0.808854,473.049,1045.25,0.788503,347.360947034925
P10_Med_Side_1,74,0,431.699,651.369,0.780002,402.68,709.391,0.93486,373.622,713.37,0.93916,344.462,779.817,0.927406,344.576,846.128,0.9953,431.591,709.181,0.866343,448.245,763.277,0.91731,502.034,788.226,0.830926,414.912,842.086,0.95046,394.397,842.197,0.867741,444.068,937.41,0.900032,485.506,1032.8,0.878289,431.618,841.996,0.846648,390.299,937.424,0.851619,348.865,1024.56,0.896202,419.145,647.113,0.805782,427.474,643.179,0.192288,398.489,651.308,0.799975,0.0,0.0,0.0,410.776,1045.07,0.815779,402.58,1036.85,0.70553,340.382,1036.95,0.786616,535.198,1016.26,0.79084,518.719,1036.79,0.852627,481.511,1045.16,0.860742,338.4576108702535
P10_Med_Side_1,75,0,444.033,651.298,0.896071,410.891,709.411,0.986054,377.672,713.487,0.961104,344.754,779.849,0.935412,344.575,850.384,0.951711,443.99,709.218,0.916404,456.483,763.256,0.862219,510.442,784.185,0.903987,415.311,846.061,0.917369,406.851,846.203,0.914053,448.148,941.426,0.903288,506.237,1032.78,0.86704,439.966,842.159,0.881015,398.511,937.433,0.852376,348.953,1024.48,0.883351,431.666,647.071,0.84232,439.915,643.148,0.220386,406.795,651.41,0.86044,0.0,0.0,0.0,410.746,1041.15,0.761423,402.599,1032.81,0.684673,340.438,1036.83,0.803851,543.605,1012.19,0.837282,539.447,1028.67,0.848768,506.176,1045.17,0.825121,344.20485045100685
P10_Med_Side_1,76,0,448.058,659.609,0.835793,414.93,709.532,1.01323,381.747,713.598,0.970824,348.827,780.005,0.961106,344.659,846.464,0.978964,448.069,709.317,0.966091,473.0,767.45,0.884912,514.761,788.25,0.881332,423.462,846.091,0.873788,411.094,846.211,0.931188,456.629,941.449,0.845183,514.477,1032.82,0.895104,444.096,842.186,0.891901,406.719,937.517,0.881772,348.943,1024.54,0.885692,440.003,647.408,0.80012,444.266,647.364,0.255069,414.919,655.569,0.817949,0.0,0.0,0.0,406.753,1041.19,0.751513,398.448,1036.82,0.665024,340.417,1036.88,0.828697,551.826,1012.23,0.783482,547.626,1028.7,0.845205,514.441,1045.15,0.866442,345.71655757860367
P10_Med_Side_1,77,0,452.399,651.527,0.846881,419.204,713.379,0.95792,386.057,713.743,0.923852,352.991,784.045,0.910613,348.661,850.44,0.970052,448.467,709.413,0.948342,477.281,767.395,0.920312,527.092,788.235,0.831971,440.02,846.224,0.916975,415.264,846.295,0.890353,472.973,941.592,0.852405,522.808,1032.68,0.858224,452.307,846.154,0.89668,410.747,937.478,0.902191,352.87,1020.45,0.880084,448.067,647.342,0.885555,448.405,647.127,0.1638,419.279,659.607,0.830466,0.0,0.0,0.0,406.643,1041.23,0.769104,398.433,1036.9,0.692524,340.526,1036.79,0.856468,568.439,1012.14,0.816658,555.984,1028.61,0.846901,518.884,1045.07,0.852375,347.01822138037653
P10_Med_Side_1,78,0,464.819,655.455,0.797224,435.69,713.498,0.932384,402.567,713.794,0.88329,365.271,788.176,0.854006,348.853,858.602,0.912091,464.819,709.592,0.903075,481.506,771.532,0.929435,543.572,788.125,0.882291,444.157,846.25,0.953839,423.451,846.333,0.868595,477.362,941.604,0.89482,531.163,1028.67,0.848871,456.502,846.199,0.861916,414.89,937.312,0.89697,353.03,1016.32,0.876652,448.439,647.369,0.845112,460.6,647.173,0.179908,427.506,659.667,0.806341,0.0,0.0,0.0,406.673,1041.23,0.764444,398.486,1036.91,0.680952,344.434,1028.64,0.839995,572.607,1012.21,0.83374,560.211,1032.68,0.858596,531.097,1045.07,0.849462,340.12325206019074
P10_Med_Side_1,79,0,473.137,659.623,0.799367,443.877,713.594,0.973967,410.796,717.751,0.915507,377.597,788.149,0.890669,356.981,858.657,0.861903,473.064,713.398,0.914581,493.915,771.563,0.872898,547.862,788.136,0.892456,448.064,850.3,0.929251,435.708,850.458,0.83282,481.616,945.558,0.903622,539.386,1036.85,0.897167,460.656,846.375,0.845423,415.32,937.504,0.887044,357.119,1016.19,0.878839,456.478,647.47,0.791799,473.022,647.234,0.30194,435.77,663.79,0.797888,0.0,0.0,0.0,402.583,1041.21,0.755138,398.421,1036.96,0.69447,344.477,1024.43,0.823964,576.611,1020.29,0.804873,568.433,1036.92,0.874555,535.336,1045.33,0.846552,344.0342423378812
P10_Med_Side_1,80,0,477.411,659.672,0.815763,444.224,713.501,1.01464,414.886,717.638,0.945618,381.822,784.181,0.933375,369.401,854.48,0.867715,477.246,709.519,0.952866,502.081,771.427,0.867644,552.058,788.258,0.848196,452.404,846.401,0.89328,444.041,850.371,0.900391,489.79,945.609,0.871476,543.45,1036.96,0.919941,473.173,846.318,0.882349,423.399,941.453,0.886577,369.369,1012.12,0.90133,473.059,651.297,0.775693,477.237,647.378,0.209182,444.116,659.749,0.799836,0.0,0.0,0.0,402.662,1041.1,0.794607,398.489,1036.87,0.711548,344.716,1016.24,0.870054,576.789,1032.77,0.809179,568.504,1041.09,0.883156,539.522,1045.36,0.851187,344.2313782617732
